-80.60 -35.40   0.2
-80.60 -35.00   0.2
-80.60 -34.60   0.3
-80.60 -34.20   0.3
-80.60 -33.80   0.2
-80.60 -33.40   0.1
-80.60 -33.00   0.0
-80.60 -32.60   0.0
-80.60 -32.20   0.0
-80.60 -31.80   0.0
-80.60 -31.40   0.0
-80.60 -31.00   0.0
-80.60 -30.60   0.0
-80.60 -30.20   0.0
-80.60 -29.80   0.0
-80.60 -29.40   0.0
-80.60 -29.00   0.0
-80.60 -28.60   0.0
-80.60 -28.20   0.0
-80.60 -27.80   0.1
-80.60 -27.40   0.2
-80.60 -27.00   0.2
-80.60 -26.60   0.2
-80.60 -26.20   0.3
-80.60 -25.80   0.3
-80.60 -25.40   0.3
-80.60 -25.00   0.3
-80.60 -24.60   0.4
-80.60 -24.20   0.5
-80.60 -23.80   0.6
-80.60 -23.40   0.7
-80.60 -23.00   0.9
-80.60 -22.60   1.0
-80.60 -22.20   1.0
